ACT Code	High School	State	Active
443349	ETERNAL LIFE ACADEMY	TX	Y
443350	GEORGE I SANCHEZ SCHOOL	TX	N
443351	GREATER HOUSTON ADVENTIST ACAD	TX	Y
443352	H P CARTER CAREER CENTER	TX	N
443353	HOUSTON LEARNING ACADEMY	TX	N
443354	CENTRAL CHRISTIAN HIGH SCHOOL	TX	N
443355	C E KING HIGH SCHOOL	TX	N
443356	CONTEMPORARY LEARNING CENTER	TX	N
443357	COMMUNITY HIGH SCH	TX	Y
443358	CYPRESS CREEK HIGH SCHOOL	TX	N
443359	EISENHOWER HIGH SCHOOL	TX	N
443360	CHARLES H MILBY HIGH SCHOOL	TX	N
443361	CLEAR LAKE HIGH SCHOOL	TX	N
443362	DAEFLOWER FREE SCH	TX	Y
443363	DUCHESNE ACADEMY SACRED HEART	TX	N
443364	EDUCATIONAL AID ACAD	TX	Y
443365	EDGEMOOR SCHOOL	TX	Y
443366	E L FURR HIGH SCHOOL	TX	N
443367	EVAN E WORTHING SR HIGH SCHOOL	TX	N
443368	ENCOURAGER CHRISTIAN ACADEMY	TX	N
443369	ELLEN MCCARTER STEWART SCHOOL	TX	Y
443370	FOLEYS ACADEMY	TX	N
443371	G W CARVER HIGH SCHOOL	TX	N
443372	KERR HIGH SCHOOL	TX	N
443373	HOUSTON ADULT SCHOOL	TX	Y
443374	J FRANK DOBIE HIGH SCHOOL	TX	N
443375	JACK YATES HIGH SCHOOL	TX	N
443376	HIGH SCHOOL PERFORM & VIS ARTS	TX	N
443377	FOREST BROOK HIGH SCHOOL	TX	N
443378	HIGH SCHOOL HEALTH PROFESSIONS	TX	N
443379	NORTH HOUSTON BAPTIST SCHOOL	TX	N
443380	JEFFERSON DAVIS SR HIGH SCHOOL	TX	N
443381	JERSEY VILLAGE HIGH SCHOOL	TX	N
443382	JESSE H JONES HIGH SCHOOL	TX	N
443383	STRAKE JESUIT COLLEGE PREP	TX	N
443384	TANGLEWOOD ACADEMY	TX	N
443385	JOHN H REAGAN SR HIGH SCHOOL	TX	N
443386	OPEN ARMS ACADEMY	TX	Y
443387	GREENWOOD VILLAGE CHRISTIAN SC	TX	Y
443388	KASHMERE SENIOR HIGH SCHOOL	TX	N
443389	HOUSTON NIGHT HIGH SCHOOL	TX	N
443390	KINKAID SCHOOL	TX	N
443391	HERITAGE BAPTIST AC	TX	Y
443392	IRVINGTON CHRISTIAN ACADEMY	TX	N
443393	LIFE CHRISTIAN ACADEMY	TX	N
443394	KLEIN FOREST HIGH SCHOOL	TX	N
443395	LUTHERAN SOUTH ACADEMY	TX	N
443396	LAW ENFORCE & CRIMINAL JUST HS	TX	N
443397	MACARTHUR HIGH SCHOOL	TX	N
443398	JAMES MADISON SR HIGH SCHOOL	TX	N
443399	LUTHERAN HIGH NORTH	TX	N
443400	M B SMILEY HIGH SCHOOL	TX	N
443401	M C WILLIAMS JR SR H	TX	Y
443402	MEMORIAL SENIOR HIGH SCHOOL	TX	N
443403	MESSIAH HIGH SCHOOL	TX	Y
443404	MEMORIAL HALL SCHOOL	TX	N
443405	MIRABEAU B LAMAR SR HIGH SCH	TX	N
443406	MOUNT HOUSTON PENTECOSTAL SCH	TX	Y
443407	MOUNT CARMEL HIGH SCHOOL	TX	N
443408	NORTH SHORE SENIOR HIGH SCHOOL	TX	N
443409	HOUSTON CHRISTIAN HIGH SCHOOL	TX	N
443410	HOUSTON LEARNING ACAD FT BEND	TX	N
443411	NORTHBROOK SENIOR HIGH SCHOOL	TX	N
443412	NORTH SHORE BAPT ACD	TX	Y
443413	NIMITZ HIGH SCHOOL	TX	N
443414	NORTHLAND CHRISTIAN SCHOOL	TX	N
443415	P WHEATLEY SENIOR HIGH SCHOOL	TX	N
443416	PINE GROVE BAPTIST SCHOOL	TX	N
443417	R L FINNEY CHRISTIAN ACADEMY	TX	N
443418	ROBERT E LEE HIGH SCHOOL	TX	N
443419	ROSS SHAW STERLING HIGH SCHOOL	TX	N
443420	SAINT AGNES ACADEMY	TX	N
443421	NEW LIFE CHRISTIAN ACADEMY	TX	Y
443422	KALEO CHRISTIAN HIGH SCHOOL	TX	Y
443423	NORTHFIELD ACADEMY	TX	Y
443424	LANGHAM CREEK HIGH SCHOOL	TX	N
443425	SAINT JOHN'S SCHOOL	TX	N
443426	MAYDE CREEK HIGH SCHOOL	TX	N
443427	LIFE MINISTRIES ACADEMY	TX	N
443428	ROYALWOOD BAPTIST CHRSTN SCH	TX	Y
443429	WEST LITTLE YORK CHRISTIAN ACA	TX	N
443430	JESUS CENTER ACADEMY	TX	N
443431	SAN JACINTO CHRISTIAN ACADEMY	TX	N
443432	SAINT PIUS X HIGH SCHOOL	TX	N
443433	SAINT THOMAS EPISCOPAL SCHOOL	TX	N
443434	SINAI APOSTOLIC ACADEMY	TX	N
443435	SAINT THOMAS HIGH SCHOOL	TX	N
443436	SWEETWATER CHRISTIAN SCHOOL	TX	N
443437	SAM HOUSTON HIGH SCHOOL	TX	N
443438	CORNERSTONE CHRISTIAN ACADEMY	TX	N
443439	SECOND BAPTIST UPPER SCHOOL	TX	N
443440	BARBARA JORDAN HIGH SCHOOL	TX	N
443441	SCARBOROUGH SENIOR HIGH SCHOOL	TX	N
443442	SOUTH SHAVER BAPTIST SCHOOL	TX	N
443443	SHARPSTOWN HIGH SCHOOL	TX	N
443444	GRACE BAPTIST ACADEMY	TX	N
443445	SPRING BRANCH SR HIGH SCHOOL	TX	Y
443446	SPRING BRANCH ACAD	TX	Y
443447	STRATFORD HIGH SCHOOL	TX	N
443448	T JEFFERSON ACADEMY	TX	Y
443449	CENTER OF LEARNING UNLIMITED	TX	N
443450	STEPHEN F AUSTIN SR HIGH SCH	TX	N
443451	SPRING WOODS SR HIGH SCHOOL	TX	N
443452	S P WALTRIP SENIOR HIGH SCHOOL	TX	N
443453	TRINITY CHRSTN ACAD N HOUSTON	TX	Y
443454	WESTBURY SENIOR HIGH	TX	N
443455	HOWE HIGH SCHOOL	TX	N
443456	WESTCHESTER SENIOR HIGH SCHOOL	TX	Y
443457	TOWER CHRISTIAN ACAD	TX	Y
443458	WESTFIELD HIGH SCHOOL	TX	N
443459	WESTBURY CHRISTIAN HIGH SCHOOL	TX	N
443460	ROBERT M BEREN ACADEMY	TX	N
443461	WEST OAKS SCHOOL	TX	Y
443462	WEST BRIAR SCHOOL	TX	Y
443463	WEST HOUSTON CHRISTIAN ACADEMY	TX	Y
443464	BANFF SCHOOL	TX	N
443465	GRACE CHRISTIAN SCHOOL	TX	N
443466	WOODLAND ACRES CHRSTN SCHOOL	TX	N
443467	EARTH QUEST ACADEMY	TX	Y
443468	KAY ON-GOING EDUCATION CENTER	TX	N
443469	MORRIS ACADEMY	TX	Y
443470	HUBBARD HIGH SCHOOL	TX	N
443471	LIBERTY ACADEMY	TX	Y
443472	SPRING BRANCH SCHOOL OF CHOICE	TX	N
443473	PALMER ACADEMY APPLIED LRNG	TX	N
443474	FAITH CHRISITAN ACADEMY	TX	Y
443475	WINDFERN HIGH SCHOOL	TX	N
443476	MIDDLE COLL TECH CAREERS HS	TX	N
443477	HEIGHTS CHRISTIAN ACADEMY	TX	N
443478	CONVENANT CHRISTIAN ACADEMY	TX	Y
443479	CHRISTIAN LIFE CENTER ACADEMY	TX	N
443480	HUCKABAY HIGH SCHOOL	TX	N
443481	HARGRAVE HIGH SCHOOL	TX	N
443482	NEW COVENANT CHRISTIAN ACADEMY	TX	Y
443483	TEXAS CHRISTIAN SCHOOL	TX	N
443484	HUGHES SPRINGS HIGH SCHOOL	TX	N
443485	HUMBLE HIGH SCHOOL	TX	N
443486	BAPTIST TEMPLE SCHOOL	TX	Y
443487	BEREAN CHRISTIAN SCHOOL	TX	N
443488	HOUSTON LEARNING ACADEMY	TX	N
443489	QUEST HIGH SCHOOL	TX	N
443490	HUNTINGTON HIGH SCHOOL	TX	N
443491	NEW LIFE CHRISTIAN ACADEMY	TX	Y
443492	HUNTSVILLE CHRIS ACA	TX	Y
443493	PRIDE HIGH SCHOOL	TX	N
443494	PACE HIGH SCHOOL	TX	N
443495	KINGS ACADEMY THE	TX	Y
443496	HUBBARD CHRISTIAN ACADEMY	TX	N
443497	SOUTHWEST CHRISTIAN ACADEMY	TX	N
443498	WEST HOUSTON JR/SR HIGH SCHOOL	TX	N
443499	WINDHAM SCHOOL DISTRICT	TX	Y
443500	HUNTSVILLE HIGH SCHOOL	TX	N
443501	HUTCHINS BAPTIST SCHOOL	TX	Y
443502	LAWRENCE D BELL HIGH SCHOOL	TX	N
443503	NORTH SHORE HIGH SCHOOL	TX	N
443504	HERITAGE CHRISTIAN ACADEMY	TX	N
443505	WILMER HUTCHINS HIGH SCHOOL	TX	N
443506	CHRIST ETERNITY ACADEMY	TX	Y
443507	NORTH SHORE HIGH SCHOOL	TX	Y
443508	FAMILY CHRISTIAN ACADEMY	TX	N
443509	CINCO RANCH HIGH SCHOOL	TX	N
443510	HUTTO HIGH SCHOOL	TX	N
443511	EASTWOOD ACADEMY	TX	N
443512	NORTH HOUSTON HS FOR BUSINESS	TX	N
443513	SOUTHWEST HIGH SCHOOL	TX	N
443514	ST STEPHEN'S EPISCOPAL HOUSTON	TX	N
443515	IDALOU HIGH SCHOOL	TX	N
443516	MORRIS ACADEMY	TX	N
443517	HOUSTON CAN! ACADEMY	TX	N
443518	RAUL YZAGUIRRE SCH FOR SUCCESS	TX	N
443519	GULF SHORES OPEN ENROLL CHARTR	TX	N
443520	BUENA VISTA HIGH SCHOOL	TX	N
443521	JAMIE'S HOUSE CHARTER SCHOOL	TX	N
443522	WESTSIDE HIGH SCHOOL	TX	N
443523	CALVIN NELMS CHARTER HS	TX	N
443524	WESTCHESTER ACAD INTL STUDIES	TX	N
443525	INGLESIDE HIGH SCHOOL	TX	N
443526	NEW TESTAMENT LEARNING CENTER	TX	Y
443527	INGRAM TOM MOORE HIGH SCHOOL	TX	N
443528	CESAR E CHAVEZ HIGH SCHOOL	TX	N
443529	FATHERS HOUSE CHRISTIAN ACAD	TX	N
443530	IOLA HIGH SCHOOL	TX	N
443531	GEORGE BUSH HIGH SCHOOL	TX	N
443532	HUMBLE CHRISTIAN SCHOOL	TX	N
443533	MONARCH SCHOOL	TX	N
443534	SCHOOL OF THE WOODS	TX	N
443535	CYPRESS RIDGE HIGH SCHOOL	TX	N
443536	ALIEF TAYLOR HIGH SCHOOL	TX	N
443537	DAR-UL-ARQAM NZ	TX	N
443538	HOUSTON ISD VIRTUAL SCHOOL	TX	N
443539	EMERY/WEINER SCHOOL	TX	N
443540	IOWA PARK HIGH SCHOOL	TX	N
443541	CARNEGIE VANGUARD HIGH SCHOOL	TX	N
443542	AL HADI SCH ACCELERATIVE LEARN	TX	N
443543	HERITAGE CHRISTIAN ACADEMY	TX	N
443544	HEIGHTS SCHOOL	TX	N
443545	IRA HIGH SCHOOL	TX	N
443546	HARMONY SCIENCE ACADEMY	TX	N
443547	ENERGIZED EXCELLENCE ACAD HS	TX	N
443548	COMMUNITY EDUCATION PARTNERS	TX	N
443549	COMMUNITY SERVICES	TX	N
443550	IRAAN HIGH SCHOOL	TX	N
443551	NORTH HILLS SCHOOL	TX	N
443552	UNIV SCHOOL LAS COLINAS	TX	N
443553	ACADEMY OF IRVING ISD	TX	N
443554	UNION BOWER CTR FOR LEARNING	TX	N
443555	IREDELL HIGH SCHOOL	TX	N
443556	HIGHLANDS SCHOOL	TX	N
443557	WINFREE ACADEMY - IRVING	TX	N
443558	CISTERCIAN PREPARATORY SCHOOL	TX	N
443559	IRVING CHRISTIAN ACADEMY	TX	Y
443560	IRVING HIGH SCHOOL	TX	N
443561	IRVING BAPTIST TEMPLE CHR ACAD	TX	Y
443562	MACARTHUR HIGH SCHOOL	TX	N
443563	NIMITZ HIGH SCHOOL	TX	N
443564	MEGA HIGH SCHOOL	TX	Y
443565	ITALY HIGH SCHOOL	TX	N
443566	LIVING WORD ACADEMY	TX	N
443567	SAINT THERESE ACADEMY	TX	N
443568	TOWNE LAKE CHRISTIAN SCHOOL	TX	Y
443569	RENAISSANCE CHARTER SCHOOL THE	TX	N
443570	ITASCA HIGH SCHOOL	TX	N
443571	EMMANUEL BAPTIST SCHOOL	TX	N
443572	RANCHVIEW HIGH SCHOOL	TX	N
443573	COMMUNITY EDUCATION PARTNERS	TX	N
443574	JESSE JACKSON ACADEMY	TX	N
443575	CHALLENGE EARLY COLLEGE HS	TX	N
443576	CROSSROADS CMTY ED CTR CHARTER	TX	N
443577	HOUSTON CAN! ACADEMY HOBBY	TX	N
443580	SAM RAYBURN HIGH SCHOOL	TX	N
443585	JACKSBORO HIGH SCHOOL	TX	N
443591	BETHEL CHRISTIAN ACADEMY	TX	N
443594	COMPASS CENTER THE	TX	N
443600	JACKSONVILLE HIGH SCHOOL	TX	N
443607	NEW LIFE CHRISTIAN ACADEMY	TX	Y
443625	JARRELL HIGH SCHOOL	TX	N
443628	BETHEL BAPTIST ACADEMY	TX	N
443630	JASPER HIGH SCHOOL	TX	N
443635	J W ROWE HIGH SCHOOL	TX	Y
443640	MOUNT UNION HIGH SCH	TX	Y
443645	VERNON HIGH SCHOOL	TX	Y
443650	JAYTON HIGH SCHOOL	TX	N
443658	JEFFERSON ADVENTIST ACADEMY	TX	N
443660	JEFFERSON HIGH SCHOOL	TX	N
443667	MARION CO PRIVATE SC	TX	Y
443670	LEON HIGH SCHOOL	TX	N
443675	JOAQUIN HIGH SCHOOL	TX	N
443685	JOHNSON CITY L B J HIGH SCHOOL	TX	N
443695	JONESBORO HIGH SCHOOL	TX	N
443700	JOSHUA HIGH SCHOOL	TX	N
443701	JOSHUA ACCELERATED LRNG CENTER	TX	N
443702	JOSHUA CHRISTIAN ACADEMY	TX	N
443705	JOURDANTON HIGH SCHOOL	TX	N
443708	JUDSON SENIOR H S	TX	Y
443709	PLEASANT HILL H S	TX	Y
443710	JUNCTION HIGH SCHOOL	TX	N
443715	NORTHWEST HIGH SCHOOL	TX	N
443716	BIBLE BAPTIST CHRISTIAN SCHOOL	TX	N
443720	CARVER HIGH SCHOOL	TX	Y
443725	KARNACK HIGH SCHOOL	TX	N
443730	KARNES CITY HIGH SCHOOL	TX	N
443733	FAITH WEST ACADEMY	TX	N
443734	THE COUNTRY SCHOOL	TX	Y
443735	KATY HIGH SCHOOL	TX	N
443736	JAMES E TAYLOR HIGH SCHOOL	TX	N
443737	HOUSTON LEARNING ACADEMY KATY	TX	N
443738	OPPORTUNITY AWARENESS CENTER	TX	N
443740	PARKWAY CHRISTIAN SCHOOL, INC	TX	N
443741	WAY TO THE LAKE SCHOOL	TX	N
443743	LEGACY HIGH SCHOOL	TX	N
443745	KAUFMAN HIGH SCHOOL	TX	N
443748	CHISHOLM TRAIL ACADEMY	TX	N
443749	KEENE HIGH SCHOOL	TX	N
443750	KEENE ALTERNATIVE LEARNING CTR	TX	N
443753	FOSSIL RIDGE HIGH SCHOOL	TX	N
443755	KELLER HIGH SCHOOL	TX	N
443757	NEW DIRECTION LEARNING CENTER	TX	N
443763	SOUTHSHORE CHRISTIAN ACADEMY	TX	N
443765	KEMP HIGH SCHOOL	TX	N
443766	KEMP CHRISTIAN ACADEMY	TX	Y
443770	POWELL POINT HIGH SCHOOL	TX	Y
443775	KENEDY HIGH SCHOOL	TX	N
443778	WORD FELLOWSHIP CHRISTIAN ACAD	TX	Y
443785	KENNARD HIGH SCHOOL	TX	N
443787	KENNEDALE HIGH SCHOOL	TX	N
443790	KERENS HIGH SCHOOL	TX	N
443795	PARK HIGH SCHOOL	TX	Y
443800	KERMIT HIGH SCHOOL	TX	N
443806	FIRST ASSEMBLY CHRISTIAN ACAD	TX	Y
443807	GRACE CHRISTIAN SCHOOL	TX	N
443808	HILL COUNTRY CHRISTIAN ACADEMY	TX	N
443809	HILL COUNTRY HIGH SCHOOL	TX	N
443810	SCHREINER INSTITUTE	TX	Y
443811	OUR LADY HILLS REG CATHOLIC HS	TX	N
443815	TIVY HIGH SCHOOL	TX	N
443830	DANSBY HIGH SCHOOL	TX	Y
443832	DANVILLE ALTERNATIVE SCHOOL	TX	Y
443834	FAITH CHRISTIAN ACADEMY	TX	Y
443839	DANVILLE ALTERNATIVE SCHOOL	TX	N
443843	KILGORE CHRISTIAN ACADEMY	TX	Y
443845	KILGORE HIGH SCHOOL	TX	N
443847	PINECREST CHRISTIAN ACADEMY	TX	N
443848	WILLOW SPRINGS BAPTIST SCHOOL	TX	Y
443849	AMERICAN PREPARATORY INSTITUTE	TX	N
443850	KILLEEN HIGH SCHOOL	TX	N
443851	UNIVERSAL CHRISTIAN ACADEMY	TX	Y
443852	C E ELLISON HIGH SCHOOL	TX	N
443853	FAITH CHRISTIAN ACADEMY	TX	Y
443854	OMEGA CHRISTIAN ACADEMY	TX	N
443855	GRACE CHRISTIAN ACADEMY	TX	Y
443856	MEMORIAL BAPTIST CHRISTIAN SCH	TX	Y
443857	ACADEMY HIGH SCHOOL THE	TX	N
443858	K E Y S ACADEMY	TX	N
443859	CHRISTIAN LIFE ACADEMY	TX	N
443860	H M KING HIGH SCHOOL	TX	N
443861	K E Y S ALTERNATIVE HIGH SCH	TX	Y
443862	PRESBYTERIAN PAN AMERICAN SCH	TX	N
443863	KINGWOOD HIGH SCHOOL	TX	N
443864	KINGWOOD ACADEMY	TX	Y
443865	KIRBYVILLE HIGH SCHOOL	TX	N
443866	FAITH CHRISTIAN ACADEMY	TX	N
443867	NORTHEAST CHRISTIAN ACADEMY	TX	N
443868	HERITAGE CHRISTIAN ACADEMY	TX	N
443869	ROBERT M SHOEMAKER HIGH SCHOOL	TX	N
443870	DESTINY HIGH SCHOOL	TX	N
443871	TRANSFORMATIVE CHARTER ACADEMY	TX	N
443872	KILLEEN ISD CAREER TECH CTR	TX	N
443873	KINGWOOD CHRISTIAN ACADEMY	TX	N
443876	RICHARD MILBURN ACADEMY	TX	N
443885	KNIPPA HIGH SCHOOL	TX	N
443895	KNOX CITY HIGH SCHOOL	TX	N
443900	KOPPERL HIGH SCHOOL	TX	N
443908	CARVER HIGH SCHOOL	TX	Y
443910	KOUNTZE HIGH SCHOOL	TX	N
443915	KRESS HIGH SCHOOL	TX	N
443920	KRUM HIGH SCHOOL	TX	N
443925	JACK C HAYS HIGH SCHOOL	TX	N
443938	FANNINDEL HIGH SCHOOL	TX	N
443945	LAFERIA HIGH SCHOOL	TX	N
443948	LAGO VISTA HIGH SCHOOL	TX	N
443950	LA GRANGE HIGH SCHOOL	TX	N
443960	LA JOYA HIGH SCHOOL	TX	N
443965	LAKE DALLAS HIGH SCHOOL	TX	N
443967	FAITH CHAPEL CHRISTIAN SCHOOL	TX	Y
443968	BRAZOSPORT CHRISTIAN SCHOOL	TX	N
443969	DAYSPRING CHRISTIAN ACADEMY	TX	N
443970	LAKEVIEW HIGH SCHOOL	TX	Y
443972	LAREDO CHRISTIAN ACADEMY	TX	N
443973	F S LARA ACADEMY	TX	N
443974	LYNDON B JOHNSON HIGH SCHOOL	TX	N
443979	ABUNDANT LIFE CHRISTIAN SCH	TX	N
443980	LA MARQUE HIGH SCHOOL	TX	N
443981	FAITH CHRISTIAN SCHOOL	TX	N
443987	FAITH CHRISTIAN ACADEMY	TX	Y
443990	LAMESA HIGH SCHOOL	TX	N
443995	KLONDIKE HIGH SCHOOL	TX	N
444005	LAMPASAS HIGH SCHOOL	TX	N
444006	BERNE ACADEMY	TX	N
444007	GRACE BAPTIST SCHOOL	TX	Y
444008	CEDAR VALLEY CHRISTIAN ACADEMY	TX	N
444009	LANCASTER CHRISTIAN ACADEMY	TX	Y
444010	LANCASTER E ROBERTSON HIGH SCH	TX	N
444013	VICTORY CHRISTIAN ACADEMY	TX	N
444015	LANEVILLE HIGH SCHOOL	TX	N
444022	GRACE BAPTIST ACADEMY	TX	N
444024	JOY CHRISTIAN ACADEMY	TX	Y
444025	LA PORTE HIGH SCHOOL	TX	N
444030	LA PRYOR HIGH SCHOOL	TX	N
444033	AMERICAN CONSULATE	TX	Y
444034	AMER SC FOUND MTY AC	TX	Y
444037	DR LEO CIGARROA HIGH SCHOOL	TX	N
444038	CHRISTIAN UNION INSTITUTE	TX	Y
444039	EAGLE CHARTER SCHOOL-LAREDO	TX	N
444040	HOLDING INSTITUTE	TX	Y
444041	ALEXANDER HIGH SCHOOL MAGNET	TX	Y
444042	J B ALEXANDER HIGH SCHOOL	TX	N
444043	J W NIXON HIGH SCHOOL	TX	N
444044	LAREDO JOB CORPS CENTER	TX	Y
444045	MARTIN HIGH SCHOOL	TX	N
444046	GATEWAY ACADEMY	TX	N
444050	SAINT AUGUSTINE HIGH SCHOOL	TX	N
444058	UNITED HIGH SCHOOL	TX	N
444059	UNITED SOUTH HIGH SCHOOL	TX	N
444060	URSULINE ACADEMY	TX	Y
444070	LATEXO HIGH SCHOOL	TX	N
444073	AGAPE CHRISTIAN ACADEMY	TX	N
444075	LA VERNIA HIGH SCHOOL	TX	N
444078	LA VILLA HIGH SCHOOL	TX	N
444083	FIRST BAPTIST HIGH SCHOOL	TX	Y
444084	SOUTH SHORE EDUCATION CENTER	TX	Y
444085	LAZBUDDIE I S D	TX	N
444086	DEVEREUX SCHOOL	TX	N
444087	CLEAR CREEK HIGH SCHOOL	TX	N
444088	BAY AREA CHRISTIAN SCHOOL	TX	N
444089	CLEAR VIEW HIGH SCHOOL	TX	N
444090	LEAKEY HIGH SCHOOL	TX	N
444091	FAITH TEMPLE CHRISTIAN SCHOOL	TX	N
444092	ED WHITE MEMORIAL SCHOOL	TX	N
444094	CORNERSTONE CHRSTN SCH LEANDER	TX	N
444095	LEANDER HIGH SCHOOL	TX	N
444096	NEW HOPE HIGH SCHOOL	TX	N
444100	LEFORS HIGH SCHOOL	TX	N
444105	LEGGETT INDEPENDENT HIGH SCH	TX	N
444113	GRADY HIGH SCHOOL	TX	N
444114	LIGHTHOUSE CHRISTIAN ACADEMY	TX	Y
444120	LEONARD HIGH SCHOOL	TX	N
444125	CARVER HIGH SCHOOL	TX	Y
444127	LEVELLAND CHRISTIAN SCHOOL	TX	Y
444130	LEVELLAND HIGH SCHOOL	TX	N
444131	CALVARY BAPTIST SCHOOL	TX	Y
444132	EDWARD S MARCUS HIGH SCHOOL	TX	N
444133	AMERICAN CHRISTIAN ACADEMY	TX	Y
444134	LANDMARK CHRISTIAN ACADEMY	TX	N
444135	LEWISVILLE HIGH SCHOOL	TX	N
444136	LIBERTY BAPT CHURCH LEARN CNTR	TX	N
444137	LIGHTHOUSE CHRISTIAN ACADEMY	TX	N
444138	TEMPLE CHRISTIAN ACADEMY	TX	N
444139	FREEDOM CHRISTIAN ACADEMY	TX	Y
444140	LIGHTHOUSE CHRISTIAN SCHOOL	TX	N
444141	EAGLEMOUNT CHRISTIAN SCHOOL	TX	Y
444142	HERITAGE ACADEMY	TX	Y
444143	LEWISVILLE LEARNING CENTER	TX	Y
444144	AMERICAN HERITAGE ACADEMY	TX	Y
444145	LEXINGTON HIGH SCHOOL	TX	N
444146	LEXINGTON CHRISTIAN ACADEMY	TX	Y
444147	CALVARY CHRISTIAN SCHOOL	TX	N
444155	LIBERTY HIGH SCHOOL	TX	N
444160	LIBERTY HILL HIGH SCHOOL	TX	N
444161	LIBERTY HILL HS WESTWD CAMPUS	TX	N
444164	GARDEN VALLEY SCHOOL	TX	Y
444168	INTERNATIONAL CHRISTIAN SCHOOL	TX	N
444170	LINDALE HIGH SCHOOL	TX	N
444175	FAIRVIEW HIGH SCHOOL	TX	Y
444180	LINDEN KILDARE HIGH SCHOOL	TX	N
444185	LINDSAY HIGH SCHOOL	TX	N
444190	LINGLEVILLE HIGH SCHOOL	TX	N
444195	LIPAN HIGH SCHOOL	TX	N
444196	EDUCATION CENTER	TX	N
444198	LITTLE ELM HIGH SCHOOL	TX	N
444204	LITTLEFIELD CHRISTIAN ACADEMY	TX	Y
444205	LITTLEFIELD HIGH SCHOOL	TX	N
444208	MARANATHA CHRISTIAN SCHOOL	TX	Y
444210	BIG SANDY HIGH SCHOOL	TX	N
444220	LIVINGSTON HIGH SCHOOL	TX	N
444224	VICTORY CHRISTIAN SCHOOL	TX	Y
444225	LLANO HIGH SCHOOL	TX	N
444235	LOCKHART HIGH SCHOOL	TX	N
444240	LOCKNEY HIGH SCHOOL	TX	N
444245	LOHN HIGH SCHOOL	TX	N
444250	LOMETA HIGH SCHOOL	TX	N
444251	CEDAR RIDGE CHARTER SCHOOL	TX	N
444260	LONE OAK HIGH SCHOOL	TX	N
444261	CHRISTIAN HERITAGE SCHOOL	TX	N
444262	BAPTIST CHRISTIAN ACADEMY	TX	Y
444263	BELIEVERS CHRISTIAN ACADEMY	TX	Y
444264	LONGVIEW CHRISTIAN ACADEMY	TX	N
444265	MARY C WOMACK SR H S	TX	Y
444266	LONGVIEW CHRISTIAN FELLOWSP SC	TX	Y
444267	EAST TEXAS CHRISTIAN SCHOOL	TX	N
444268	EAST TEXAS CHARTER HIGH SCHOOL	TX	N
444269	LONGVIEW CHRISTIAN SCHOOL	TX	N
444280	LONGVIEW HIGH SCHOOL	TX	N
444283	REIGNING LIFE CHRISTIAN SCHOOL	TX	Y
444285	SPRING HILL HIGH SCHOOL	TX	N
444286	TRINITY SCHOOL OF TEXAS	TX	N
444290	LOOP HIGH SCHOOL	TX	N
444295	LORAINE HIGH SCHOOL	TX	N
444300	LORENA HIGH SCHOOL	TX	N
444305	LORENZO HIGH SCHOOL	TX	N
444315	LOS FRESNOS SENIOR HIGH SCHOOL	TX	N
444325	LOUISE HIGH SCHOOL	TX	N
444335	LOVELADY HIGH SCHOOL	TX	N
444338	CHRIST THE KING HIGH SCHOOL	TX	Y
444339	CHRISTIAN LIFE CENTER	TX	N
444340	COOPER HIGH SCHOOL	TX	N
444342	CORONADO HIGH SCHOOL	TX	N
444345	DUNBAR-STRUGGS HIGH SCHOOL	TX	Y
444346	EAGLE ACADEMY OF LUBBOCK	TX	N
444347	ESTACADO HIGH SCHOOL	TX	N
444349	LUBBOCK CHRISTIAN SCHOOLS	TX	N
444350	MONTEREY SENIOR HIGH SCHOOL	TX	N
444351	MARY AND MAC PRIVATE SCHOOL	TX	Y
444352	NEW TESTAMENT CHRISTIAN SCHOOL	TX	Y
444353	NEW LIFE CHRISTIAN ACADEMY	TX	N
444355	ROOSEVELT HIGH SCHOOL	TX	N
444356	SOUTH PLAINS ACADEMY	TX	N
444357	TEXAS TECH UNIV HIGH SCHOOL	TX	N
444359	TRINITY CHRISTIAN HIGH SCHOOL	TX	N
444360	LUBBOCK HIGH SCHOOL	TX	N
444361	THOMAS MORE CATH HS	TX	Y
444362	THOMAS MORE PREP HIGH SCHOOL	TX	Y
444363	WESTERN HILLS BAPT CHURCH SCH	TX	Y
444364	VICTORY CHRISTIAN ACADEMY	TX	Y
444365	LUEDERS-AVOCA HIGH SCHOOL	TX	N
444366	RICHARD MILBURN ACAD LUBBOCK	TX	N
444367	LUCAS CHRISTIAN ACADEMY	TX	N
444370	ANGELINA CHRISTIAN SCHOOL	TX	Y
444375	HUDSON HIGH SCHOOL	TX	N
444380	REDLAND HIGH SCHOOL	TX	Y
444383	STILL WATERS TUTORING LRNG CTR	TX	Y
444385	LUFKIN HIGH SCHOOL	TX	N
444389	WORD LIFE CHRISTIAN SCHOOL	TX	Y
444395	LULING HIGH SCHOOL	TX	N
444397	EAST TEXAS CHRISTIAN SCHOOL	TX	N
444400	LYFORD HIGH SCHOOL	TX	N
444405	LYTLE HIGH SCHOOL	TX	N
444410	MABANK HIGH SCHOOL	TX	N
444420	MADISONVILLE HIGH SCHOOL	TX	N
444422	CENTRAL BAPTIST ACADEMY	TX	N
444425	MAGNOLIA HIGH SCHOOL	TX	N
444426	NEW LIFE ACADEMY	TX	Y
444429	CROSS ROADS HIGH SCHOOL	TX	N
